domain,hyhg,hakno,bb,sbb,rank,mileage,major,double,enrolled_courses,graduation,first_enroll,credits_rate,previous_credits_rate,grade,enrolled,etc
H1,20161,ECO3110,01,00,5,18,Y,Y,6,N,Y,0.5000,0.8750,3,O, 
H1,20161,ECO3110,01,00,6,18,Y,Y,6,N,Y,0.4761,0.8888,3,O, 
H1,20161,ECO3110,01,00,7,18,Y,Y,5,N,Y,0.8333,1.0000,4,O, 
H1,20161,ECO3110,01,00,8,18,Y,Y,5,N,Y,0.6190,1.0000,3,O, 
H1,20161,ECO3110,01,00,9,18,Y,Y,5,N,Y,0.5793,0.8333,3,O, 
H1,20161,ECO3110,01,00,10,18,Y,Y,5,N,Y,0.5079,0.8333,3,O, 
H1,20161,ECO3110,01,00,11,18,Y,Y,4,Y,Y,0.8492,1.0000,4,O, 
H1,20161,ECO3110,01,00,12,18,Y,Y,4,N,Y,0.9444,0.5000,4,O, 
H1,20161,ECO3110,01,00,13,18,Y,Y,4,N,Y,0.7380,0.9444,4,O, 
H1,20161,ECO3110,01,00,14,18,Y,Y,3,N,Y,0.8412,1.0000,4,O, 
H1,20161,ECO3110,01,00,15,18,N,N,5,N,Y,0.5000,0.8750,3,O, 
H1,20161,ECO3110,01,00,16,18,N,N,4,N,Y,0.5000,0.8750,3,O, 
H1,20161,ECO3110,01,00,17,17,Y,Y,5,N,Y,0.6904,0.8333,3,O, 
H1,20161,ECO3110,01,00,18,17,Y,Y,4,N,N,1.0000,0.1666,4,O, 
H1,20161,ECO3110,01,00,19,16,N,N,5,N,Y,0.7500,0.9375,4,O, 
H1,20161,ECO3110,01,00,20,15,Y,Y,5,N,Y,0.7619,0.8333,4,O, 
H1,20161,ECO3110,01,00,21,14,Y,Y,6,N,Y,0.5714,1.0000,3,O, 
H1,20161,ECO3110,01,00,22,13,Y,Y,6,N,Y,0.7619,0.8333,4,O, 
