course_code,course_title
COM3102,광고크리에이티브
COM3105,다큐멘터리제작
COM3110,미디어법제론
COM3112,미디어와사회변동
COM3120,뉴스의사회학
COM3131,저널리즘실습
COM3133,한국영화와문화연구
COM3137,영화예술의이해
COM3144,고급PR론
COM3149,미디어편성과수용자
COM3156,인터페이스디자인
COM3161,THE MUSIC INDUSTRY IN THE VISUAL AGE
COM3165,실전취재보도
COM3158,커뮤니케이션테크놀로지와커뮤니티
COM3164,데이터언론학
COM4109,사이버커뮤니케이션
COM4201,비즈니스커뮤니케이션실습
COM4202,온라인미디어분석
COM4113,PR기획실습
SOW2001,주니어세미나(청년의삶과기독교적가치)
SOW2102,사회복지발달사
SOW2103,사회복지실천론
SOW3106,사회문제론
SOW3126,한국복지론
SOW3114,사회복지행정론
SOW3117,아동복지론
SOW3119,의료사회사업론
SOW3123,지역사회복지론
SOW3103,노인복지론
SOW4107,사회복지법제
SOW4111,가족복지론
ANT2105,지구촌시대의문화인류학
ANT2103,가족과문화
ANT2104,글로벌라이제이션과이주
ANT2108,교육과문화
ANT3102,현지조사방법론
ANT3113,영상인류학(1)
ANT3205,정치인류학
ANT3203,일본문화연구
ANT3208,동남아시아사회와문화
ANT4106,문화기획실습(인턴십)
ANT4202,현대문화인류학이론
LAW3138,국제법과거버넌스
LAW3711,사회법
LAW3721,경제법
LAW3802,국제거래법
LAW3005,법사회학
LAW4157,부동산세법
LAW4168,국제법각론
CMP1202,시창.청음(2)
CMP1204,화성학(2)
CMP2202,시창.청음(4)
CMP2204,화성학(4)
CMP2206,음악사(2)
CMP3202,음악사(4)
CMP3204,형식과분석
TTP3823,음악교육과정
CHM1205,통주저음(2)
CHM2202,오르간즉흥연주법(2)
CHM2203,오르간제작
CHM2608,통주저음(4)
BSP3210,가창(2)
CHM2207,오르간즉흥연주법(4)
CHM3207,총보리딩
CHM3204,오르간문헌(2)
CHM4202,예배와음악
CHM2658,오르간부전공(2)
VOM1206,이태리어딕션(2)
VOM2210,이태리가곡클래스(2)
VOM2206,불어딕션(2)
VOM2208,영어딕션
VOM3211,음성학
VOM3202,독일가곡클래스(2)
VOM3204,불란서가곡클래스(2)
VOM3213,영어가곡클래스(2)
VOM4202,근현대성악(2)
VOM4213,성악세미나(4)
VOM4222,오페라클래스(2)
VOM4223,오페라공연과실습(2)
VOM3210,성악문헌(2)
VOM1209,교회음악가곡클래스(2)
BSP2202,건반화성(2)
BSP2204,건반화성(4)
BSP3202,피아노문헌(2)
BSP4201,피아노문헌(4)
BSP3206,피아노교수법(2)
BSP3204,피아노반주법(2)
BSP1120,피아노즉흥연주
BSP3223,창작곡연주(2)
BSP2206,바로크음악(2)
BSP3212,관현악지휘법(2)
BSP3216,현대음악앙상블(2)
BSP3219,스즈끼메소드(2)
BSP3227,현악문헌
CMP1206,악기론(2)
CMP1208,전자음악개론(2)
CMP2208,음악문헌(2)
CMP2210,합창편곡법
CMP4205,현대음악문헌
CMP3203,음열기법
CMP3210,전자음악(2)
CMP4208,작곡세미나
CMP4207,음악미학
CNT1101,의류산업과패션
CNT2108,서양의복식문화와역사
CNT2109,패션마케팅
CNT2120,의류디자인
CNT3105,입체패턴설계
CNT3114,패션브랜드마케팅관리
CNT3119,의류생산설계
CNT3120,인간과의복행동
CNT3121,직물조직과설계
CNT3128,의복관리
CNT3133,패션색채와의류기획
CNT4121,텍스타일산업과지식재산권
CNT4106,기능성의류소재
CNT4110,의류상품기획의실제와응용
CNT4127,직물의염색
CNT4128,패션브랜드개발스튜디오
FNS1101,식품영양과체형
FNS2101,급식경영학
FNS4117,식품학
FNS2103,식품미생물학
FNS3101,단체급식관리및실습
FNS3102,생애주기영양학
FNS3108,임상영양학
FNS3116,영양소대사및실험
FNS3124,영양생리학
FNS3118,기능성식품학
FNS4106,실험조리및식품개발
FNS4111,영양교육및상담
FNS4115,지역사회영양학
FNS4116,식품가공및저장학
HID1103,공간조형
HID2109,실내건축디자인양식
HID2114,실내건축스튜디오(2)
HID2116,실내건축구조및재료
HID3119,인간공학과디자인
HID3121,건축조명환경
HID3122,친환경실내건축
HID3125,GIS공간기획
HID3127,실내건축스튜디오(4)
HID4101,졸업스튜디오
HID4102,미래공간기획론
HID4119,디스플레이와코디네이션
CFS2106,가족학개론
CFS2103,영아발달
CFS3111,아동문학
CFS3113,친근한관계의이해
CFS3112,영유아교수방법
CFS3117,놀이치료
CFS3125,아동관찰및행동연구
CFS3126,청년발달
CFS3130,유아건강교육
CFS3133,아동과학지도
CFS4118,부모-자녀관계
CFS4112,보육실습
CFS4115,가족정책론
DSN2119,상상과표현
DSN2106,색채조형
DSN3111,제품디자인기초
DSN3113,패션디자인기초
DSN3121,디자인기획
DSN3122,인터랙션디자인
DSN3128,비주얼커뮤니케이션기초
DSN4102,졸업작품스튜디오(1)
DSN3108,시각정보디자인
DSN3112,가구디자인
DSN3118,한국의미와디자인
DSN3129,사용자인터페이스디자인
DSN4110,패션트렌드기획
DSN3107,디자인현장실습
DSN4115,통합적사고와창의성
DSN4119,비주얼머천다이징
DSN4120,디자인비즈니스
EDU2111,교육철학
EDU2113,교육행정입문
EDU2128,사교육시장분석
EDU2131,교육공학개론
EDU3144,교육학논리및논술교육
EDU3104,교수학습이론
EDU3105,교육경제학
EDU3112,비교교육학
EDU3116,인간관계이론과실제
EDU3119,한국교육사
EDU3133,교육평가론
EDU4103,교육과정개발
EDU4122,세계시민의식과 국제이해교육
EDU4130,인력개발인턴십
EDU4135,다문화사회의교육
EDU4138,학습과학
EDU4139,집단상담실제
PED2001,주니어세미나(키네시오테이핑의이론과실제)
PED1114,하계훈련
PED1109,체육원리
PED2202,운동생리학(1)
PED1105,배드민턴교수법
PED2107,테니스지도법(2)
PED1804,응급처치지도법
PED2101,농구교수법(2)
PED2106,체조교수법(2)
PED2113,산악자전거
PED2204,해부학적기능학
PED2206,운동처방
PED2502,교육심리
PED2503,교육철학및교육사
PED2802,트레이닝실습지도법(1)
PED2805,물리치료실습
PED2108,육상교수법(2)
PED4806,골프교수법(1)
PED3809,스포츠상해재활실습
PED3509,특수교육학개론
PED3808,교육평가
PED3208,스포츠상해재활
PED3210,체육교과교육과정및평가
PED3503,교육사회
PED3801,경기평가론
PED4204,운동역학(2)
PED4206,운동학습및제어
PED1111,축구교수법
PED1115,한국무용교수법
PED4201,졸업평가
PED4207,체육교재연구및지도법
PED4804,지도자자질론
SLS1105,하계스포츠(1)
SLS1201,스포츠레저학개론
SLS1115,배드민턴
SLS2106,태권도(2)
SLS2105,하계스포츠(2)
SLS2001,주니어세미나(수상스포츠)
SLS2102,유도(2)
SLS2114,골프(2)
SLS2122,승마(2)
SLS2131,보디빌딩(2)
SLS2151,필라테스(1)
SLS2161,풋살(1)
SLS2181,피클볼
SLS1202,스포츠행정및경영
SLS2116,요트
SLS2118,수상스포츠
SLS2171,응급처치및심폐소생술
SLS3204,여가학
SLS3311,이벤트기획및진행
SLS4206,스포츠레저연구법
SLS4222,스포츠커뮤니케이션
SLS2107,호신술
SLS4221,농구지도법(2)
SLS4210,스포츠의학의이론과실제
SLS4212,스포츠서비스
SLS4215,자연과스포츠교육론
UIC1916,VISUAL SOCIOLOGY
UIC3553,MODERN FRENCH HISTORY
UIC3556,STUDIES IN ENGLISH LITERATURE
UIC3579,TOPICS IN MODERN KOREAN HISTORY
UIC3599,TOPICS IN SOCIAL THEORY
UIC3600,FICTION WORKSHOP: FROM SHORT STORY TO NOVEL
UIC3603,FRENCH CINEMA
UIC3623,COLONIAL HISTORY
UIC1903,APPROACHES TO WORLD CINEMA
UIC2319,KOREAN WRITING AND CHINESE CHARACTER
UIC3201,ADVANCED KOREAN (1)
UIC3525,ABNORMAL PSYCHOLOGY
UIC3540,TOPICS IN DRAMATIC WRITING
UIC3548,DREAMS AND DREAM WRITING
UIC3567,WORLD WAR I: GLOBAL PERSPECTIVES
UIC3585,TOPICS IN GERMAN IDEALISM
UIC3587,"CULTURE, MEDIA, AND THE POLITICS OF BEAUTY"
UIC3588,BIBLICAL LITERATURE AND THE ANCIENT NEAR EAST
UIC3605,TOPICS IN CONTINENTAL PHILOSOPHY
UIC3613,HISTORY OF CHINA: TIME AND SPACE
UIC3652,LIFE WRITING
CLC2707,ASIA EXTREME AND ASIAN AMERICAN CULTURAL POLITICS
CLC2715,THE LITERATURE AND CULTURE OF PEACE
CLC3725,METHODS AND MODES OF FICTION WRITING
CLC3101,THE BRITISH INVASION
CLC3103,KOREAN FILM STUDIES
CLC3709,READINGS IN MEDIEVAL EUROPEAN LITERATURE
CLC3716,TOPICS IN THE COMPARATIVE PHILOSOPHY OF NATURE
CLC3721,LITERATURE AND FILM IN MODERN CHINA
CLC3723,"PEACE, FREEDOM, JUSTICE: THE CULTURAL ETHOS OF THE DEMOCRATIC CONSTITUTIONAL STATE"
CLC4719,TRADITION AND POPULAR CULTURE IN ASIAN THEATER
CLC4720,COMPARATIVE DANTE: THE ORIGINAL AND THE TRANSLATIONS
ISM2103,EAST ASIA IN THE 20TH CENTURY
ISM2105,INTERNATIONAL ECONOMICS
ISM2110,THEORIES OF POLITICAL ECONOMY
ISM2111,COLD WAR INTERNATIONAL HISTORY
ISM2116,KOREAN MODEL AND INTERNATIONAL DEVELOPMENT COOPERATION
ISM3105,POLITICAL ECONOMY OF DEVELOPMENT
ISM3107,DEVELOPMENT COOPERATION & FOREIGN AID
ISM3108,INTERNATIONAL CONFLICT AND COOPERATION
ISM3503,EAST ASIAN INTERNATIONAL RELATIONS
ISM3509,INTERNATIONAL TRADE LAW
ISM3523,BRICS AND NEW EMERGING POWERS
ISM3527,INTRODUCTION TO CYBERSECURITY
ISM3530,THE TWO WORLD WARS
ISM3517,"EAST ASIA: STATE, SOCIETY AND CULTURE"
ISM3521,GLOBALIZATION AND ITS ISSUES
ISM4515,HISTORY OF KOREA-US RELATIONS
ISM4505,NORTH KOREAN POLITICS AND PROPAGANDA
ISM4506,MODERN KOREA-JAPAN RELATIONS
ISM4510,AMERICA AND THE WORLD
ISM4815,"SCIENCE, TECHNOLOGY AND SOCIETY IN EAST ASIA"
LST3103,JUNIOR INDEPENDENT STUDY
LST3202,ENVIRONMENTAL TOXICOLOGY
LST4002,CANCER BIOLOGY
POL3858,THE TWO KOREAS
POL3865,GAME THEORY AND POLITICAL STRATEGY
POL3142,INTERNATIONAL POLITICAL ECONOMY
POL3849,SEMINAR ON POLITICAL COMMUNICATION
POL3866,POLITICS OF INTERNATIONAL TRADE AND INFORMATION SOCIETY
POL4831,SECURITY & THE MEDIA IN KOREA
JCL1002,MORAL REASONING AND CRITICAL JUDGMENT
JCL2005,"SOCIAL JUSTICE: THEORY, POLICY AND LAW"
JCL3003,COMPARATIVE KOREAN COMMERCIAL LAW
JCL3004,GLOBAL GOVERNANCE AND DIPLOMATIC PRACTICE
JCL3005,"LAW, JUSTICE AND SOCIETY"
JCL3006,PHILOSOPHICAL FOUNDATIONS OF LAW AND POLITICS
JCL3101,GLOBAL ENVIRONMENTAL LAW AND DIPLOMACY
TRA4001,국제통상투자법
QRM1001,INTRODUCTION TO QUANTITATIVE RISK MANAGEMENT
STP2002,PHILOSOPHY OF SCIENCE AND TECHNOLOGY
STP2003,SOCIAL INTERPRETATION OF SCIENCE DATA I
STP2004,THE RISE OF MODERN SCIENCE
STP2006,SOCIAL INTERPRETATION OF SCIENCE DATA II
STP3005,SCIENCE AND TECHNOLOGY IN FOOD SYSTEMS: PROMISE AND PERIL
STS3107,과학기술과미래사회
SDC1002,INTRODUCTION TO GLOBAL AFFAIRS
SDC2003,KOREA'S DIPLOMACY ON SUSTAINABLE DEVELOPMENT
SDC2004,SUSTAINABLE DEVELOPMENT AND ENERGY POLICY
SDC2005,DEVELOPMENT AND MIGRATION
SDC3003,DEVELOPMENT FIELD RESEARCH
SDC3004,SUSTAINABLE DEVELOPMENT AND URBANIZATION
BTE2201,ORGANIC CHEMISTRY (2)
ESE2002,PHYSICAL CHEMISTRY (2)
LSB3101,BIOCHEMISTRY (1)
NSE2004,NANOMATERIALS
SED2004,FUNDAMENTALS OF QUANTUM PHYSICS
SED2005,COMPUTER PROGRAMMING FOR ISED
NSE3008,TRANSPORT THEORY
NSE3009,NANOCOMPOSITE AND ENVIRONMENTAL APPLICATIONS
SED3001,JUNIOR INDEPENDENT STUDY
ESE3004,UNDERSTANDING CLIMATE CHANGE SCIENCE
ESE3005,INTRODUCTION TO ENERGY/ENVIRONMENTAL SCIENCE AND ENGINEERING
SED2002,LAB ON ORGANIC CHEMISTRY & INSTRUMENTAL ANALYSIS
UBC2003,CELL BIOLOGY (2)
UBC3004,PHARMACOLOGY
UBC3005,PHYSIOLOGY
UIC1401,WORLD LITERATURE: COMPARATIVE LITERATURE
UIC1751,SCIENCE IN SOCIETY
UIC1603,INTRODUCTION TO WRITING POETRY
UIC3561,THE HISTORY OF SEXUALITY
IID1002,BASIC DRAWING
IID2003,INFORMATION AND PERCEPTION
IID2005,"TIME, MOTION AND COMMUNICATION"
IID2006,APPLICATION PROTOTYPING
IID2012,INFORMATION ARCHITECTURE
IID3001,MIND OF MATTER
IID3003,PHYSICAL COMPUTING PROJECT
IID3008,VISUAL SYSTEM
IID3013,USER EXPERIENCE RESEARCH METHODS
TAP3001,NEW PRODUCT AND SERVICE DEVELOPMENT
TAP3002,LEADERSHIP SEMINAR IN TECHNO-ART ENTREPRENEURSHIP
IID4004,SENIOR PROJECT 2
IID4005,PHOTO AND BOOKS
ASP2007,AS LHP: THE KOREAN WAR
ASP2011,AS LHP: SELECTED TOPICS IN CHINESE THOUGHT (2)
ASP2022,AS LHP: CHINESE CINEMAS; NATIONAL AND TRANSNATIONAL PERSPECTIVES
ASP3003,POWER AND MARGINALITY IN POST-SOCIALIST CHINA
ASP3008,AS LHP: SPACE AND MOBILITY IN EARLY MODERN JAPAN 1603-1868
ASP3018,HISTORIOGRAPHY ON KOREA
ASP4002,VISUAL ANTHROPOLOGY AND EAST ASIA: METHODOLOGY AND PRACTICE FOR DOCUMENTARY PRODUCTION
CTM1002,IT FOUNDATION
CTM2009,ATTRACTING INVESTMENT FOR AN ENTREPRENEURIAL VENTURE
CTM2010,ENTREPRENEURIALLY MANAGING IN CREATIVE TECHNOLOGY INDUSTRIES
CTM2011,SOCIAL NETWORK ANALYSIS
CTM2012,STRATEGIC MARKETING IN CREATIVE INDUSTRY
CTM3006,INFORMATION SECURITY AND PRIVACY
CTM3007,PROJECT MANAGEMENT IN CREATIVE INDUSTRY
CTM3011,DIGITAL BUSINESS STRATEGY
CTM3013,ECONOMICS OF TECHNOLOGICAL INNOVATION
CTM4002,CREATIVE TECHNOLOGY INTERNSHIP
CDM1003,CREATIVE THINKING AND VISUALIZATION
CDM2004,INTRODUCTION TO CULTURE AND DESIGN BUSINESS
CDM2005,DESIGN 2: DESIGN AND TECHNOLOGY
CDM2006,CONTEMPORARY TOPICS IN CULTURE AND DESIGN
CDM3005,DESIGN PROJECT MANAGEMENT
CDM3006,DESIGN INNOVATION
CDM3007,DESIGN 4: GLOBAL CULTURE AND ART WORKSHOP
CDM4006,ART MANAGEMENT
CDM4007,GLOBAL INTERNSHIP 2
PHM3006,분자생물학
PHM3007,보건사회약학
PHM3008,의약품합성학
PHM3009,생약학
PHM3010,의약품기기분석
PHM3015,미생물학
PHM3104,약학전공설계(4)
PHM3023,약리학(2)
PHM3024,약제학
PHM3025,독성학
PHM3027,의약품행정학
PHM3028,임상약학개론
PHM3029,약학실험(4)
PHM3054,신약탐색학
PHM4130,제약산업및약무행정실무실습
PHM4100,병원약국실무실습
PHM4110,임상약학실무실습
PHM4120,지역약국실무실습
PHM3058,의약관계법규
PHM3049,약물치료학(4)
PHM4320,전공심화실습(2)
PHM3032,한약제제학
PHM3105,화장품학
PHM3106,약전
PHM3051,고급약품분석
GLD1006,대학한국어표현2
GLD1003,대학한국어이해1
GLD1101,한국문화입문
GLD1102,국제통상입문
GLD1103,한국문화의이해
GLD1105,한국의역사적사건
GLD2005,한국어와한국문화2
GLD2207,글로벌경영관리
GLD2210,통계학연습
GLD2301,한국과국제관계
GLD2303,외교정책입문
GLD2201,시장과효율성
GLD2006,한국어어문규범
GLD2007,대조언어학
GLD2102,한국의식생활과식품산업
GLD2104,매스미디어의이해
EUR3101,유럽의새로운이해
EUR3105,EU의언어문화정책
EUR3107,유럽의예술영화
AMR3105,미국소비문화와생태론
CHI3103,중국의자연지리와인문환경
KOS3106,한국근현대사회와대중문화
JAP3102,일본학입문
JAP3103,일본의현지사정(2)
JAP3104,일본문화와사회
TRA3102,국제협상론
COG3103,인간과컴퓨터의상호작용
COG4101,정보처리이론
VEN3103,벤처현장실습
LEA3103,섬김의리더십
FIL3106,디지털예술론
FIL3108,예술기획경영
FIL4102,이미지와상상력
EAS3103,동아시아학입문
EAS3105,동아시아의공공성
CML3103,이야기와매체
CML3105,서구문학의정전
CUL4102,문화비평이론세미나
CUL3104,문화현상에대한비평적글쓰기
BIO1102,ADVANCED BIOLOGY  & EXPERIMENTS
CHE1102,ADVANCED CHEMISTRY & EXPERIMENTS
YCD1999,GREAT BOOKS & DEBATE (금기와위반의상상력)
YCD1999,"GREAT BOOKS & DEBATE (삶의의미:허무와고통,기쁨과보람)"
YCE1202,동아시아역사분쟁과한국
YCE1253,책의역사로본서구문명
YCE1999,GREAT BOOKS & DEBATE (로빈슨크루소다시쓰기)
YCE1999,GREAT BOOKS & DEBATE (역사대중서속의역사)
YCG1702,기독교윤리와사회적책임
YCG1999,"GREAT BOOKS & DEBATE (자아,타자그리고현대사회)"
YCH1998,CONTEMPORARY KOREAN POLITICS (명예특임교수강의시리즈)
YCH1999,GREAT BOOKS & DEBATE (인간과근대세계의문제들)
YCI1998,불확실성의시대와우리의선택:한반도전략론 (명예특임교수강의시리즈)
YCI1999,GREAT BOOKS & DEBATE (글로벌경제의메가트랜드)
MAT1017,미분적분학과벡터해석(2)(심화)
YCJ1002,수학과생명과학
YCJ1004,컴퓨팅적사고와문제해결
YCJ1301,숫자와생활
YCJ1401,회계와사회생활
YCJ1998,세상을바꾸는수학 (명예특임교수강의시리즈)
FNS1001,일반화학
YCK1998,융합시대의디지털멀티미디어이해 (명예특임교수강의시리즈)
YCL1203,삶과성
YCL1999,GREAT BOOKS & DEBATE (환경과역사)
UCR1004,HOLISTIC EDUCATION Ⅳ-BODY FOR LIFE
YCA1002,채플(2)
YCA1006,채플(B)
YCB1001,기초한국어글쓰기
UCR1001,HOLISTIC EDUCATIONⅠ-멘토링교실
UCR1001,HOLISTIC EDUCATIONⅠ-미디어센터연계봉사
UCR1002,HOLISTIC EDUCATIONⅡ-융합과 음악의 미래
UCR1002,HOLISTIC EDUCATIONⅡ-CREATIVE ART(수채화 및 드로잉)
UCR1002,HOLISTIC EDUCATIONⅡ-RESIDENTIAL MASTER COLLOQUIUM(책읽는 근육만들기)
UCR1002,HOLISTIC EDUCATIONⅡ-창의적디자인공방
UCR1002,HOLISTIC EDUCATIONⅡ-한국문화 느끼고 이해하기
UCR1003,HOLISTIC EDUCATIONⅢ-농구
UCR1003,HOLISTIC EDUCATIONⅢ-배구
UCR1003,HOLISTIC EDUCATIONⅢ-축구
UCR1003,HOLISTIC EDUCATIONⅢ-야구
UCR1003,HOLISTIC EDUCATIONⅢ-테니스
UCR1003,HOLISTIC EDUCATIONⅢ-스쿼시
UCR1003,HOLISTIC EDUCATIONⅢ-탁구
UCR1003,HOLISTIC EDUCATIONⅢ-배드민턴
UCR1003,HOLISTIC EDUCATIONⅢ-댄스스포츠
UCR1003,HOLISTIC EDUCATIONⅢ-라인댄스
UCR1003,HOLISTIC EDUCATIONⅢ-재즈댄스
UCR1003,HOLISTIC EDUCATIONⅢ-BODY FOR LIFE
UCR1003,HOLISTIC EDUCATIONⅢ-필라테스
UCR1003,HOLISTIC EDUCATIONⅢ-요가
UCR1003,HOLISTIC EDUCATIONⅢ-태권도
UCR1003,HOLISTIC EDUCATIONⅢ-펜싱
UCR1003,HOLISTIC EDUCATIONⅢ-오리엔티어링
UCR1003,HOLISTIC EDUCATIONⅢ-검도
UCR1007,YONSEI RC 101-2013~2015학번
UCR1008,YONSEI RC 102-기계공학부
UCI1110,법과환경
UCI1144,언어와사회
UCI1156,패션과소비생활
UCK1131,러시아어연습(2)
MIL3002,군사학(2)
MIL4002,군사학(4)
MED2110,CAMPUS HOUR(2)
MED2302,채플 4
MED2102,의학의 이해(3)
MED2130,인체유전학
MED2211,미생물과 숙주반응 입문
MED2213,영양과 의학
MED2215,발생생물학
MED2229,운동과 의학
MED2230,뉴스매체로 접하는 심장혈관질환
MED2216,실험의학(2)-신경과학연구
MED2218,실험의학(2)-평활근/신경(줄기)세포
MED2220,실험의학(2)-분자생물학
MED2224,Imagination & Technology
MED2232,실험의학(1)-약리학/분자유전학
MED2233,실험의학(2)-감염과 면역
DEN1502,채플(2)
DEN1020,유기화학 II
DEN1040,발생생물학
DEN2040,치의공학
DEN2050,미술의이해와표현
DEN2060,의사소통입문
NUR2006,약리학
NUR2013,병태생리학
NUR2012,건강사정 실습
NUR2024,임상간호실습입문 II
NUR2025,건강사정
NUR2026,건강증진과 교육
NUR4019,국제간호의 이해 1
NUR4018,국제간호의 이해 II
NUR5113,채플
NUR3006,간호학 IV
NUR3114,지역사회간호학
NUR3102,간호학 II
NUR3013,통합간호실습 II
NUR4008,노인간호학
NUR4011,발달장애아동관리
NUR4012,삶과죽음
NUR5116,보건교과교재연구지도법
NUR5011,종합시험
NUR4031,임상추론
NUR4115,리더십개발
NUR4118,간호윤리와 법
NUR4119,통계학
NUR4201,통합간호실습 IV
NUR9321,영어강독 II
NUR9322,디자인과 문화
NUR9324,건강문제와 간호 I
NUR9424,간호연구
NUR9502,병태생리학
NUR9503,중환자관리
NUR9505,보건의료정책과 국제간호
NUR9507,여성건강
NUR9509,노인간호학
NUR9421,법과 경제생활
NUR9414,정신건강문제와 간호
NUR9422,지역사회건강문제와 간호
NUR9426,간호와 경영
NUR9504,통계학
LEP3002,여성교육론
LEP3004,기업교육론
LEP3005,직업진로설계
IEE1154,KOREAN POPULAR CULTURE AND KOREAN WAVE
IEE2021,KOREAN TRADITIONAL MUSIC AND CULTURE
IEE3034,CHINESE CHARACTERS I
IEE3322,DEVELOPMENT AND CULTURE
IEE3354,BUSINESS IN EMERGING MARKETS
IEE3356,INTRODUCTION TO MANAGEMENT INFORMATION SYSTEMS
IEE3357,NEW PRODUCT DEVELOPMENT AND MARKETING
IEE3579,INTERNATIONAL POLITICS OF THE KOREAN PENINSULA
ANT6107,도시와문화
BTE6250,세포조직공학특론
BTE6300,생리학특론
BTE8160,면역학특론
CEE6802,CQI
CEE7510,수리수치해석
CFS8001,통계적분석세미나
CRP7689,재해위험도분석
ECO7501,에너지경제학특수문제
ECO8792,도시경제학특수문제
EEE5320,디지털영상처리
EEE5720,로봇제어공학
EEE6502,통계적패턴인식
EEE7501,신경망
EEE7732,지능패턴학습
EEE8122,위성통신
EEE8205,통신망최적화
EEE8206,차세대인터넷특론
EEE8404,의용공학특론
EEE8720,규제완화환경에서의전력경제
ELL6351,심리언어학
ELL6411,영어논문작성법
ELL6427,한류의미학
ELL7235,고딕문학과근대성
ELL8215,탈식민주의와탈구조주의
ISC6022,Crisis Management
ISC6062,"Environment, Sustainability, and International Cooperation"
ISC6092,Topics in Sustainable Development
ISC6124,SPECIAL TOPICS IN DEVELOPMENT/POLITICAL ECONOMY
ISC6126,ECONOMIC DEVELOPMENT OF CHNIA
ISC6140,"Race, Gender and Global Migration"
ISC6141,International Environmental Law
ISF6023,Corporate Finance
ISF6036,INTERNATIONAL BUSINESS LAW
ISF6037,THEORY AND PRACTICE OF NEGOTIATION
ISK6001,Modern Korean History
ISK6006,Korean Language & Culture
KOR5001,국어통사론연구
KOR6036,국어정보학연구
KOR6202,한국어어휘교육론
KOR6207,한국어교수법
KOR7154,한국어문장분석연구
KOR7213,문학과인접학문
KOR7315,세계문학과한국문학의비교연구1
KOR8521,한국근대문학원전강독
LSB7003,고등세포생물학
MAT6250,대수학 II
MEU5021,바이오메디칼 광학 이미징
MSE8190,재료물리
MSE8480,나노제조특론
PHY6060,통계역학
POL6168,UNITED STATES AND WORLD AFFAIRS
POL6200,국제환경-에너지정치:이론과실천
POL7104,"CASE STUDIES OF UNITED NATIONS: LAW, POLITICS AND PRACTICE"
YJD6209,친족상속법
YJD6504,조세법II
YJD6802,법철학
YJD6805,회계와국제기준
YJD6807,KOREAN LAW AND LEGAL SYSTEM
YJD7620,"첨단의료,과학기술과법"
YJD7706,국제분쟁해결제도
YJD7718,U.S. CONTRACT LAW
YJD7721,U.S. CRIMINAL LAW
YJD7945,DISPUTE SETTLEMENT PRACTICE ON INTERNATIONAL ECONOMIC LAW
YCD1101,문학환경과곁사슬문학의이해
YCD1351,중부유럽의문화와예술
YCD1652,문학과영상예술
YCE1252,역사의제국들
YCE1603,마음이란무엇인가
YCG1701,서양중세문명과종교
YCG1999,GREAT BOOKS & DEBATE (SF를통한자아의발견)
YCG1999,GREAT BOOKS & DEBATE (개인의가치와행복의조건)
YCG1999,GREAT BOOKS & DEBATE (여성과도시:한국문화를통해본젠더와공간)
YCG1999,GREAT BOOKS & DEBATE (웃음과자아형성)
YCH1999,GREAT BOOKS & DEBATE (서구와동아시아의근대국가와사회)
YCI1002,세계평화와발전의국제관계
YCI1701,중국문화의이해
CHE1003,일반화학및실험(1)
UCI2001,사회봉사(리더십멘토링 선 봉사후 학점인정)
KOR3309,문헌설화읽기
KOR3410,국어화용론
KOR3303,한글고전소설읽기
KOR3307,현대작가연구
KOR3330,문화비평쓰기
KOR3511,국어의미론
KOR3527,구술과연행
KOR4407,한국어문법교육론
KOR4409,한국어표현교육론
KOR4602,전근대의문학문화교류
KOR4603,이야기분석론
ELL2004,주니어세미나(일반대학생을위한경제사읽기)
ELL2004,주니어세미나(윤동주와영문학)
ELL3405,제2언어로서의시
ELL3902,서양고전강독
ELL3903,영국르네상스문학
ELL4905,근대성과오리엔탈리즘
ELL4906,문화연구:주요개념과쟁점
ELL4916,비교영문학특강
GER3116,독일고전주의연구
GER3122,독일시의이해
GER4104,독일교양소설의역사
TTP3832,독일어평가방법론
TTP3805,불어교재연구및지도법
RUS2133,러시아문화체험
RUS3137,슬라브세계와언어
RUS3139,도스토옙스키
RUS3140,러시아역사와문학
RUS4111,러시아어어휘론
RUS4120,21세기러시아문학
RUS4203,러시아문학과한국문학
TTP3806,노어교재연구및지도법
HIS3404,중국전통사회의동요와개혁
HIS3409,중국의지배구조변천사
HIS3418,일본사상사
HIS3731,러시아사
HIS3736,라틴아메리카사
HIS3109,한국중세국제교류사
HIS3117,근대한국과제국주의
HIS3120,한국근대민족운동사
HIS3424,중국의역사와여성
HIS3429,인도의역사와문명
HIS3702,서양봉건사회
HIS3728,중부유럽사
HIS3991,고대한국과동아시아세계
HIS4115,조선시기문헌자료연습
HIS4710,역사연구의방법과이론
HIS4712,근대유럽의예술과사회
HIS4805,문화와제국주의
HIS4809,환경고고학
TTP3807,역사교재연구및지도법
PHI2151,중국고대철학
PHI3214,서양근대철학사
PHI3102,아리스토텔레스철학
PHI3201,칸트철학
PHI3269,언어철학
PHI3272,화엄철학
PHI4152,도교사상사
PHI4206,현대프랑스철학
PHI4210,현상학
PHI4268,종교철학
PHI4272,동아시아철학특강
TTP3822,철학논리및논술
LIS3306,웹시스템개발
LIS4807,도서관정보센터마케팅
LIS4808,정보학과데이터사이언스
LIS4809,정보시각화
PSY4145,행동경제학과공동체
PSY3113,문화심리
PSY3119,심리검사법
PSY3159,가족과결혼
PSY4123,인지심리학
ECO4865,부동산금융론
BIZ3128,광고론
BIZ3166,서비스오퍼레이션관리
BIZ3180,중국경영론
BIZ3184,비즈니스인텔리젼스
BIZ4110,수리계획론
